,p2,p3,p2_strat,model,param1,param2,sse,aic,bic,fit_method
0,92,46,MO,inequity-aversion,155.30750055223086,,750.0,148.89025050566093,150.9333017734955,least_squares_100iters
0,92,46,MO,moral phenotype,0.2684797005881511,-0.05976587572532242,629.0,140.86155936535573,144.94766190102484,least_squares_100iters
0,54,47,MO,rescorla-wagner,0.2928872689993919,,1637.542140296342,193.40032473092327,195.44337599875783,least_squares_100iters
0,54,47,MO,inverse motive,0.2777700104199378,0.0064144223859975095,220.0,80.98284787551525,85.06895041118435,least_squares_100iters
0,54,47,MO,greed,,,3877.0,240.5266431806736,240.5266431806736,least_squares_100iters
0,54,47,MO,guilt-aversion,92.17786471758971,,1004.0,165.5156738477761,167.55872511561066,least_squares_100iters
0,54,47,MO,inequity-aversion,148.24226391343842,,192.0,71.22331393901418,73.26636520684873,least_squares_100iters
0,54,47,MO,moral phenotype,0.18579200977954974,0.0030050050020427044,231.0,83.76388723317288,87.84998976884198,least_squares_100iters
0,92,50,MO,rescorla-wagner,0.7406283892950847,,4080.632840809717,245.444497447903,247.48754871573755,least_squares_100iters
0,92,50,MO,inverse motive,0.5049645193827248,0.43255974842344547,3404.0,237.11034764594675,241.19645018161586,least_squares_100iters
0,92,50,MO,greed,,,4805.0,252.75858005348104,252.75858005348104,least_squares_100iters
0,92,50,MO,guilt-aversion,238.69029511643382,,6056.0,267.9479510551159,269.9910023229504,least_squares_100iters
0,92,50,MO,inequity-aversion,149.88247536889764,,4522.0,251.2985279451918,253.34157921302636,least_squares_100iters
0,92,50,MO,moral phenotype,0.3861886114824013,-0.09613811646968684,3853.0,244.1726963771216,248.25879891279072,least_squares_100iters
0,83,51,GR,rescorla-wagner,0.5327496044245673,,629.0,138.86155936535573,140.9046106331903,least_squares_100iters
0,83,51,GR,inverse motive,0.14540386764033492,0.03797537335699736,300.0,98.6616787888341,102.7477813245032,least_squares_100iters
0,83,51,GR,greed,,,629.0,136.86155936535573,136.86155936535573,least_squares_100iters
0,83,51,GR,guilt-aversion,167.3825745229729,,5853.0,266.00452660303023,268.04757787086476,least_squares_100iters
0,83,51,GR,inequity-aversion,7.84815898032365,,629.0,138.86155936535573,140.9046106331903,least_squares_100iters
0,83,51,GR,moral phenotype,0.48755829608160606,0.037192004974912624,636.0,141.4923958438176,145.57849837948672,least_squares_100iters
0,92,52,MO,rescorla-wagner,0.392577430456408,,2114.9057181489716,207.98171196185763,210.02476322969218,least_squares_100iters
0,92,52,MO,inverse motive,0.5974572980996897,0.02308726134009496,604.0,138.5498070157151,142.6359095513842,least_squares_100iters
0,92,52,MO,greed,,,3713.0,238.06301862152418,238.06301862152418,least_squares_100iters
0,92,52,MO,guilt-aversion,84.47470790475808,,1237.0,177.41140695980243,179.454458227637,least_squares_100iters
0,92,52,MO,inequity-aversion,353.91405917790667,,912.0,160.03755716766753,162.08060843550209,least_squares_100iters
0,92,52,MO,moral phenotype,0.27795157848969804,-0.0780710743564935,552.0,133.41831637122507,137.5044189068942,least_squares_100iters
0,83,54,GR,rescorla-wagner,0.3981735416087785,,324.0,101.04845813359341,103.09150940142797,least_squares_100iters
0,83,54,GR,inverse motive,0.6717281024034355,0.03391405442607234,183.0,70.48678844539164,74.57289098106074,least_squares_100iters
0,83,54,GR,greed,,,324.0,99.04845813359341,99.04845813359341,least_squares_100iters
0,83,54,GR,guilt-aversion,26.7301093606509,,595.0,135.69407784953154,137.7371291173661,least_squares_100iters
0,83,54,GR,inequity-aversion,9.98326382111725,,324.0,101.04845813359341,103.09150940142797,least_squares_100iters
0,83,54,GR,moral phenotype,0.48701615441918267,0.06320111746654336,342.0,106.13028974599914,110.21639228166823,least_squares_100iters
0,65,56,MO,rescorla-wagner,0.6240197946620097,,1224.879754052725,176.8501613510509,178.89321261888546,least_squares_100iters
0,65,56,MO,inverse motive,0.35368023239034,0.07895642964847803,685.0,145.72295151437748,149.8090540500466,least_squares_100iters
0,65,56,MO,greed,,,4079.0,243.42168467453146,243.42168467453146,least_squares_100iters
0,65,56,MO,guilt-aversion,76.26913135048153,,1309.0,180.63614739029492,182.67919865812948,least_squares_100iters
0,65,56,MO,inequity-aversion,119.20024607174562,,798.0,152.42626778806974,154.4693190559043,least_squares_100iters
0,65,56,MO,moral phenotype,0.21786030820337787,-0.03724034031827797,614.0,139.48578863781776,143.57189117348688,least_squares_100iters
0,56,57,GA,rescorla-wagner,0.3873491859593316,,2390.825747631356,214.97154065565314,217.0145919234877,least_squares_100iters
0,56,57,GA,inverse motive,0.5229703627889031,0.004045263363205437,53.0,-0.14728319409841362,3.938819341570687,least_squares_100iters
0,56,57,GA,greed,,,9104.0,289.18481964629905,289.18481964629905,least_squares_100iters
0,56,57,GA,guilt-aversion,6363.965456820224,,68.0,12.05801692846872,14.10106819630327,least_squares_100iters
0,56,57,GA,inequity-aversion,426.57716978719895,,1524.0,189.30442069948634,191.3474719673209,least_squares_100iters
0,56,57,GA,moral phenotype,0.02621579513097755,-0.04582677335402741,81.0,24.02967954975965,28.115782085428748,least_squares_100iters
0,56,58,GA,rescorla-wagner,0.43374429783234714,,2591.0104680909403,219.55486131492603,221.59791258276059,least_squares_100iters
0,56,58,GA,inverse motive,0.527335635552096,0.03295403010296605,80.0,23.32159590984189,27.407698445510988,least_squares_100iters
0,56,58,GA,greed,,,9012.0,288.60587892190233,288.60587892190233,least_squares_100iters
0,56,58,GA,guilt-aversion,6555.503140330924,,80.0,21.32159590984189,23.36464717767644,least_squares_100iters
0,56,58,GA,inequity-aversion,493.2509686834041,,1540.0,189.8997263716681,191.94277763950265,least_squares_100iters
0,56,58,GA,moral phenotype,0.021899585991759563,-0.05971189886461151,88.0,28.754276158688405,32.840378694357504,least_squares_100iters
0,81,60,GA,rescorla-wagner,0.5258014996603791,,2760.0179403496445,223.15664788598554,225.1996991538201,least_squares_100iters
0,81,60,GA,inverse motive,0.42826658148839775,0.06544431216337294,879.0,159.93681690148574,164.02291943715485,least_squares_100iters
0,81,60,GA,greed,,,7828.0,280.57743045884075,280.57743045884075,least_squares_100iters
0,81,60,GA,guilt-aversion,383.5317301662444,,853.0,156.22537194045634,158.2684232082909,least_squares_100iters
0,81,60,GA,inequity-aversion,503.3095162842505,,1049.0,168.01485641201958,170.05790767985414,least_squares_100iters
0,81,60,GA,moral phenotype,0.09972892167356728,-0.0919749354499299,713.0,148.0065186970455,152.0926212327146,least_squares_100iters
0,83,61,GR,rescorla-wagner,0.020088847664040066,,144.0,54.82543580926267,56.86848707709722,least_squares_100iters
0,83,61,GR,inverse motive,0.21311302527538462,0.018892681799864204,187.0,71.71926889414209,75.80537142981119,least_squares_100iters
0,83,61,GR,greed,,,144.0,52.82543580926267,52.82543580926267,least_squares_100iters
0,83,61,GR,guilt-aversion,133.33354475099756,,5192.0,259.1739104613144,261.2169617291489,least_squares_100iters
0,83,61,GR,inequity-aversion,65.2598385509362,,857.0,156.4920390935041,158.53509036133866,least_squares_100iters
0,83,61,GR,moral phenotype,0.4983298867076781,0.024788465875413293,144.0,56.82543580926267,60.91153834493177,least_squares_100iters
0,93,63,GA,rescorla-wagner,0.34953153887806,,2562.6186990952983,218.92681953983558,220.96987080767013,least_squares_100iters
0,93,63,GA,inverse motive,0.2529059637738251,0.04423020731685882,119.0,45.95611684078781,50.042219376456906,least_squares_100iters
0,93,63,GA,greed,,,8174.0,283.04275658851134,283.04275658851134,least_squares_100iters
0,93,63,GA,guilt-aversion,1477.335709823886,,136.0,51.5674062203856,53.61045748822015,least_squares_100iters
0,93,63,GA,inequity-aversion,392.79923088866184,,980.0,164.13657431831385,166.1796255861484,least_squares_100iters
0,93,63,GA,moral phenotype,0.04795567530370137,-0.09049627790996605,88.0,28.754276158688405,32.840378694357504,least_squares_100iters
0,32,64,MO,rescorla-wagner,0.14901730387928486,,2294.619958282725,212.63046098940362,214.67351225723817,least_squares_100iters
0,32,64,MO,inverse motive,0.16045902488727545,0.06327978659416479,463.0,123.39651981634597,127.48262235201507,least_squares_100iters
0,32,64,MO,greed,,,4090.0,243.57519192853093,243.57519192853093,least_squares_100iters
0,32,64,MO,guilt-aversion,207.3353833661784,,2569.0,219.06858156869401,221.11163283652857,least_squares_100iters
0,32,64,MO,inequity-aversion,175.09415487664825,,748.0,148.73804747797584,150.7810987458104,least_squares_100iters
0,32,64,MO,moral phenotype,0.17778899903197365,0.013682852401986023,524.0,130.45110373973006,134.53720627539917,least_squares_100iters
0,83,65,GR,rescorla-wagner,0.058793107522434274,,8.0,-109.92575439081871,-107.88270312298415,least_squares_100iters
0,83,65,GR,inverse motive,0.3923050896059087,0.017010024927223998,191.0,72.92566313208854,77.01176566775764,least_squares_100iters
0,83,65,GR,greed,,,8.0,-111.92575439081871,-111.92575439081871,least_squares_100iters
0,83,65,GR,guilt-aversion,12.573262060635582,,10.0,-97.20657196590876,-95.16352069807421,least_squares_100iters
0,83,65,GR,inequity-aversion,225.06500832731314,,5550.0,262.974610517638,265.0176617854725,least_squares_100iters
0,83,65,GR,moral phenotype,0.4954839658512094,0.07891112538573458,11.0,-89.77389171706224,-85.68778918139314,least_squares_100iters
0,52,68,GR,rescorla-wagner,0.07526502938915018,,2205.080389177225,210.36167469233888,212.40472596017344,least_squares_100iters
0,52,68,GR,inverse motive,0.6916697132018744,0.010657395503193345,504.0,128.23292501349866,132.31902754916777,least_squares_100iters
0,52,68,GR,greed,,,2245.0,209.38434334348284,209.38434334348284,least_squares_100iters
0,52,68,GR,guilt-aversion,8.472691292213952,,2245.0,211.38434334348284,213.4273946113174,least_squares_100iters
0,52,68,GR,inequity-aversion,39.85060181858957,,2255.0,211.63767709382702,213.68072836166158,least_squares_100iters
0,52,68,GR,moral phenotype,0.3669692478282102,0.07782299911051371,1020.0,168.41687839129472,172.50298092696383,least_squares_100iters
0,34,69,IA,rescorla-wagner,0.04546138434069169,,1678.4750719075087,194.80761273269223,196.8506640005268,least_squares_100iters
0,34,69,IA,inverse motive,0.31247365511085534,0.10026137867201333,1377.0,185.52284016096397,189.60894269663308,least_squares_100iters
0,34,69,IA,greed,,,2275.0,210.14099162237852,210.14099162237852,least_squares_100iters
0,34,69,IA,guilt-aversion,55.06386022290366,,1360.0,182.8147565210462,184.85780778888076,least_squares_100iters
0,34,69,IA,inequity-aversion,62.5476369535638,,1405.0,184.67025489419788,186.71330616203244,least_squares_100iters
0,34,69,IA,moral phenotype,0.3686022238873072,-0.06824158561672396,771.0,152.46431502654042,156.55041756220953,least_squares_100iters
0,52,70,GR,rescorla-wagner,0.3078339124376194,,966.6213765024208,163.3530695693756,165.39612083721016,least_squares_100iters
0,52,70,GR,inverse motive,0.8493096689945716,0.0774855362154832,616.0,139.67115465484127,143.7572571905104,least_squares_100iters
0,52,70,GR,greed,,,1135.0,170.50618973861432,170.50618973861432,least_squares_100iters
0,52,70,GR,guilt-aversion,147.65502227326976,,3184.0,231.30200991039425,233.3450611782288,least_squares_100iters
0,52,70,GR,inequity-aversion,2.0315129130887843,,1135.0,172.50618973861432,174.54924100644888,least_squares_100iters
0,52,70,GR,moral phenotype,0.3711029435358911,0.022677327405901018,250.0,88.2693500515787,92.3554525872478,least_squares_100iters
0,32,71,MO,rescorla-wagner,0.22063758624021343,,2076.2704082888135,206.9308016792642,208.97385294709875,least_squares_100iters
0,32,71,MO,inverse motive,0.6305243833648444,0.7741075638753868,1000.0,167.28812863541245,171.37423117108156,least_squares_100iters
0,32,71,MO,greed,,,5037.0,255.4463366409327,255.4463366409327,least_squares_100iters
0,32,71,MO,guilt-aversion,376.5261429520061,,2177.0,209.63115222379983,211.6742034916344,least_squares_100iters
0,32,71,MO,inequity-aversion,163.43241082003024,,1306.0,180.50536339410408,182.54841466193864,least_squares_100iters
0,32,71,MO,moral phenotype,0.205182239058382,-0.06383381455668334,1243.0,179.6872139495412,183.7733164852103,least_squares_100iters
0,4,72,IA,rescorla-wagner,0.2066796903000988,,1710.1445213514196,195.87306792956363,197.9161191973982,least_squares_100iters
0,4,72,IA,inverse motive,0.13770515467346936,0.09978907457226573,679.0,145.2214820042763,149.30758453994542,least_squares_100iters
0,4,72,IA,greed,,,3828.0,239.8016496300828,239.8016496300828,least_squares_100iters
0,4,72,IA,guilt-aversion,200.75697226353716,,1476.0,187.48026502757446,189.52331629540902,least_squares_100iters
0,4,72,IA,inequity-aversion,354.1598440039484,,697.0,144.71284614678052,146.75589741461508,least_squares_100iters
0,4,72,IA,moral phenotype,0.2452820282437943,-0.08847231755776733,381.0,112.28564211565259,116.37174465132169,least_squares_100iters
0,54,73,MO,rescorla-wagner,0.41261942215509473,,2230.2698869525248,211.00911704564422,213.05216831347877,least_squares_100iters
0,54,73,MO,inverse motive,0.32193857831736106,0.037870288666813856,510.0,128.9074890993778,132.99359163504693,least_squares_100iters
0,54,73,MO,greed,,,4897.0,253.83962668046271,253.83962668046271,least_squares_100iters
0,54,73,MO,guilt-aversion,117.77467304212696,,1285.0,179.58137558120188,181.62442684903644,least_squares_100iters
0,54,73,MO,inequity-aversion,290.39407153273464,,511.0,127.0191443750418,129.06219564287636,least_squares_100iters
0,54,73,MO,moral phenotype,0.1700536392456699,0.03664282722298934,526.0,130.66824685948012,134.7543493951492,least_squares_100iters
0,41,74,MO,rescorla-wagner,0.1562980196077801,,1774.052425044892,197.96431544957858,200.00736671741313,least_squares_100iters
0,41,74,MO,inverse motive,0.4637686623261273,0.07592609432448989,1060.0,170.60945639847907,174.69555893414818,least_squares_100iters
0,41,74,MO,greed,,,2928.0,224.52434561305918,224.52434561305918,least_squares_100iters
0,41,74,MO,guilt-aversion,43.69174665542097,,1579.0,191.32525754600223,193.3683088138368,least_squares_100iters
0,41,74,MO,inequity-aversion,339.89350915140216,,1769.0,197.8017503005384,199.84480156837296,least_squares_100iters
0,41,74,MO,moral phenotype,0.2994290548209713,-0.096283013623366,770.0,152.39033707975122,156.47643961542033,least_squares_100iters
0,83,75,GR,rescorla-wagner,0.16722903796829802,,66.0,10.3563980289369,12.39944929677145,least_squares_100iters
0,83,75,GR,inverse motive,0.15968864508143735,0.0037440488170986945,189.0,72.32565759183026,76.41176012749936,least_squares_100iters
0,83,75,GR,greed,,,66.0,8.3563980289369,8.3563980289369,least_squares_100iters
0,83,75,GR,guilt-aversion,8.235512120776667,,69.0,12.890148495474426,14.933199763308977,least_squares_100iters
0,83,75,GR,inequity-aversion,68.3339542744732,,943.0,161.94285584353773,163.98590711137228,least_squares_100iters
0,83,75,GR,moral phenotype,0.47242903743954046,0.06824606527034205,112.0,42.50051339725103,46.586615932920125,least_squares_100iters
0,91,76,GR,rescorla-wagner,0.3729928405336983,,116.0,42.50071862649343,44.54376989432798,least_squares_100iters
0,91,76,GR,inverse motive,0.2969294318384728,0.045668955360588695,187.0,71.71926889414209,75.80537142981119,least_squares_100iters
0,91,76,GR,greed,,,116.0,40.50071862649343,40.50071862649343,least_squares_100iters
0,91,76,GR,guilt-aversion,180.35101076453563,,5757.0,265.0618694599518,267.10492072778635,least_squares_100iters
0,91,76,GR,inequity-aversion,58.41164951139399,,508.0,126.68352024540411,128.72657151323867,least_squares_100iters
0,91,76,GR,moral phenotype,0.4658799818143172,0.09364727784680016,190.0,72.62644984657835,76.71255238224745,least_squares_100iters
0,62,77,GR,rescorla-wagner,0.037579972173653574,,155.65159841599498,59.26042720291785,61.3034784707524,least_squares_100iters
0,62,77,GR,inverse motive,0.32277994725470116,0.007872250446360345,68.0,14.05801692846872,18.144119464137823,least_squares_100iters
0,62,77,GR,greed,,,183.0,66.48678844539164,66.48678844539164,least_squares_100iters
0,62,77,GR,guilt-aversion,4.2626206070695005,,183.0,68.48678844539164,70.5298397132262,least_squares_100iters
0,62,77,GR,inequity-aversion,32.49363037805764,,229.0,81.2682319360223,83.31128320385686,least_squares_100iters
0,62,77,GR,moral phenotype,0.4394571000460869,0.03244170105870847,81.0,24.02967954975965,28.115782085428748,least_squares_100iters
